mode,cyc,A,B,C,Y,and4_X
"I2_d09_@1,10",119,0,0,0,1,0
"I2_d09_@1,10",120,0,0,0,1,0
"I2_d10_@1,11",0,0,0,0,1,0
"I2_d10_@1,11",1,0,0,0,1,0
"I2_d10_@1,11",2,0,0,1,0,0
"I2_d10_@1,11",3,0,0,1,0,0
"I2_d10_@1,11",4,0,0,1,0,0
"I2_d10_@1,11",5,0,0,1,0,0
"I2_d10_@1,11",6,0,0,1,0,0
"I2_d10_@1,11",7,0,0,1,0,0
"I2_d10_@1,11",8,0,0,1,0,0
"I2_d10_@1,11",9,0,0,1,0,0
"I2_d10_@1,11",10,0,0,1,0,0
"I2_d10_@1,11",11,0,0,1,0,0
"I2_d10_@1,11",12,0,0,0,1,0
"I2_d10_@1,11",13,0,0,0,1,0
"I2_d10_@1,11",14,0,0,0,1,0
"I2_d10_@1,11",15,0,0,0,1,0
"I2_d10_@1,11",16,0,0,0,1,0
"I2_d10_@1,11",17,0,0,0,1,0
"I2_d10_@1,11",18,0,0,0,1,0
"I2_d10_@1,11",19,0,0,0,1,0
"I2_d10_@1,11",20,0,0,0,1,0
"I2_d10_@1,11",21,0,0,0,1,0
"I2_d10_@1,11",22,0,0,0,1,0
"I2_d10_@1,11",23,0,0,0,1,0
"I2_d10_@1,11",24,0,0,0,1,0
"I2_d10_@1,11",25,0,0,0,1,0
"I2_d10_@1,11",26,0,0,0,1,0
"I2_d10_@1,11",27,0,0,0,1,0
"I2_d10_@1,11",28,0,0,0,1,0
"I2_d10_@1,11",29,0,0,0,1,0
"I2_d10_@1,11",30,0,0,0,1,0
"I2_d10_@1,11",31,0,0,0,1,0
"I2_d10_@1,11",32,0,0,0,1,0
"I2_d10_@1,11",33,0,0,0,1,0
"I2_d10_@1,11",34,0,0,0,1,0
"I2_d10_@1,11",35,0,0,0,1,0
"I2_d10_@1,11",36,0,0,0,1,0
"I2_d10_@1,11",37,0,0,0,1,0
"I2_d10_@1,11",38,0,0,0,1,0
"I2_d10_@1,11",39,0,0,0,1,0
"I2_d10_@1,11",40,0,0,0,1,0
"I2_d10_@1,11",41,0,0,0,1,0
"I2_d10_@1,11",42,0,0,0,1,0
"I2_d10_@1,11",43,0,0,0,1,0
"I2_d10_@1,11",44,0,0,0,1,0
"I2_d10_@1,11",45,0,0,0,1,0
"I2_d10_@1,11",46,0,0,0,1,0
"I2_d10_@1,11",47,0,0,0,1,0
"I2_d10_@1,11",48,0,0,0,1,0
"I2_d10_@1,11",49,0,0,0,1,0
"I2_d10_@1,11",50,0,0,0,1,0
"I2_d10_@1,11",51,0,0,0,1,0
"I2_d10_@1,11",52,0,0,0,1,0
"I2_d10_@1,11",53,0,0,0,1,0
"I2_d10_@1,11",54,0,0,0,1,0
"I2_d10_@1,11",55,0,0,0,1,0
"I2_d10_@1,11",56,0,0,0,1,0
"I2_d10_@1,11",57,0,0,0,1,0
"I2_d10_@1,11",58,0,0,0,1,0
"I2_d10_@1,11",59,0,0,0,1,0
"I2_d10_@1,11",60,0,0,0,1,0
"I2_d10_@1,11",61,0,0,0,1,0
"I2_d10_@1,11",62,0,0,0,1,0
"I2_d10_@1,11",63,0,0,0,1,0
"I2_d10_@1,11",64,0,0,0,1,0
"I2_d10_@1,11",65,0,0,0,1,0
"I2_d10_@1,11",66,0,0,0,1,0
"I2_d10_@1,11",67,0,0,0,1,0
"I2_d10_@1,11",68,0,0,0,1,0
"I2_d10_@1,11",69,0,0,0,1,0
"I2_d10_@1,11",70,0,0,0,1,0
"I2_d10_@1,11",71,0,0,0,1,0
"I2_d10_@1,11",72,0,0,0,1,0
"I2_d10_@1,11",73,0,0,0,1,0
"I2_d10_@1,11",74,0,0,0,1,0
"I2_d10_@1,11",75,0,0,0,1,0
"I2_d10_@1,11",76,0,0,0,1,0
"I2_d10_@1,11",77,0,0,0,1,0
"I2_d10_@1,11",78,0,0,0,1,0
"I2_d10_@1,11",79,0,0,0,1,0
"I2_d10_@1,11",80,0,0,0,1,0
"I2_d10_@1,11",81,0,0,0,1,0
"I2_d10_@1,11",82,0,0,0,1,0
"I2_d10_@1,11",83,0,0,0,1,0
"I2_d10_@1,11",84,0,0,0,1,0
"I2_d10_@1,11",85,0,0,0,1,0
"I2_d10_@1,11",86,0,0,0,1,0
"I2_d10_@1,11",87,0,0,0,1,0
"I2_d10_@1,11",88,0,0,0,1,0
"I2_d10_@1,11",89,0,0,0,1,0
"I2_d10_@1,11",90,0,0,0,1,0
"I2_d10_@1,11",91,0,0,0,1,0
"I2_d10_@1,11",92,0,0,0,1,0
"I2_d10_@1,11",93,0,0,0,1,0
"I2_d10_@1,11",94,0,0,0,1,0
"I2_d10_@1,11",95,0,0,0,1,0
"I2_d10_@1,11",96,0,0,0,1,0
"I2_d10_@1,11",97,0,0,0,1,0
"I2_d10_@1,11",98,0,0,0,1,0
"I2_d10_@1,11",99,0,0,0,1,0
"I2_d10_@1,11",100,0,0,0,1,0
"I2_d10_@1,11",101,0,0,0,1,0
"I2_d10_@1,11",102,0,0,0,1,0
"I2_d10_@1,11",103,0,0,0,1,0
"I2_d10_@1,11",104,0,0,0,1,0
"I2_d10_@1,11",105,0,0,0,1,0
"I2_d10_@1,11",106,0,0,0,1,0
"I2_d10_@1,11",107,0,0,0,1,0
"I2_d10_@1,11",108,0,0,0,1,0
"I2_d10_@1,11",109,0,0,0,1,0
"I2_d10_@1,11",110,0,0,0,1,0
"I2_d10_@1,11",111,0,0,0,1,0
"I2_d10_@1,11",112,0,0,0,1,0
"I2_d10_@1,11",113,0,0,0,1,0
"I2_d10_@1,11",114,0,0,0,1,0
"I2_d10_@1,11",115,0,0,0,1,0
"I2_d10_@1,11",116,0,0,0,1,0
"I2_d10_@1,11",117,0,0,0,1,0
"I2_d10_@1,11",118,0,0,0,1,0
"I2_d10_@1,11",119,0,0,0,1,0
"I2_d10_@1,11",120,0,0,0,1,0
"I2_d11_@1,12",0,0,0,0,1,0
"I2_d11_@1,12",1,0,0,0,1,0
"I2_d11_@1,12",2,0,0,1,0,0
"I2_d11_@1,12",3,0,0,1,0,0
"I2_d11_@1,12",4,0,0,1,0,0
"I2_d11_@1,12",5,0,0,1,0,0
"I2_d11_@1,12",6,0,0,1,0,0
"I2_d11_@1,12",7,0,0,1,0,0
"I2_d11_@1,12",8,0,0,1,0,0
"I2_d11_@1,12",9,0,0,1,0,0
"I2_d11_@1,12",10,0,0,1,0,0
"I2_d11_@1,12",11,0,0,1,0,0
"I2_d11_@1,12",12,0,0,1,0,0
"I2_d11_@1,12",13,0,0,0,1,0
"I2_d11_@1,12",14,0,0,0,1,0
"I2_d11_@1,12",15,0,0,0,1,0
"I2_d11_@1,12",16,0,0,0,1,0
"I2_d11_@1,12",17,0,0,0,1,0
"I2_d11_@1,12",18,0,0,0,1,0
"I2_d11_@1,12",19,0,0,0,1,0
"I2_d11_@1,12",20,0,0,0,1,0
"I2_d11_@1,12",21,0,0,0,1,0
"I2_d11_@1,12",22,0,0,0,1,0
"I2_d11_@1,12",23,0,0,0,1,0
"I2_d11_@1,12",24,0,0,0,1,0
"I2_d11_@1,12",25,0,0,0,1,0
"I2_d11_@1,12",26,0,0,0,1,0
"I2_d11_@1,12",27,0,0,0,1,0
"I2_d11_@1,12",28,0,0,0,1,0
"I2_d11_@1,12",29,0,0,0,1,0
"I2_d11_@1,12",30,0,0,0,1,0
"I2_d11_@1,12",31,0,0,0,1,0
"I2_d11_@1,12",32,0,0,0,1,0
"I2_d11_@1,12",33,0,0,0,1,0
"I2_d11_@1,12",34,0,0,0,1,0
"I2_d11_@1,12",35,0,0,0,1,0
"I2_d11_@1,12",36,0,0,0,1,0
"I2_d11_@1,12",37,0,0,0,1,0
"I2_d11_@1,12",38,0,0,0,1,0
"I2_d11_@1,12",39,0,0,0,1,0
"I2_d11_@1,12",40,0,0,0,1,0
"I2_d11_@1,12",41,0,0,0,1,0
"I2_d11_@1,12",42,0,0,0,1,0
"I2_d11_@1,12",43,0,0,0,1,0
"I2_d11_@1,12",44,0,0,0,1,0
"I2_d11_@1,12",45,0,0,0,1,0
"I2_d11_@1,12",46,0,0,0,1,0
"I2_d11_@1,12",47,0,0,0,1,0
"I2_d11_@1,12",48,0,0,0,1,0
"I2_d11_@1,12",49,0,0,0,1,0
"I2_d11_@1,12",50,0,0,0,1,0
"I2_d11_@1,12",51,0,0,0,1,0
"I2_d11_@1,12",52,0,0,0,1,0
"I2_d11_@1,12",53,0,0,0,1,0
"I2_d11_@1,12",54,0,0,0,1,0
"I2_d11_@1,12",55,0,0,0,1,0
"I2_d11_@1,12",56,0,0,0,1,0
"I2_d11_@1,12",57,0,0,0,1,0
"I2_d11_@1,12",58,0,0,0,1,0
"I2_d11_@1,12",59,0,0,0,1,0
"I2_d11_@1,12",60,0,0,0,1,0
"I2_d11_@1,12",61,0,0,0,1,0
"I2_d11_@1,12",62,0,0,0,1,0
"I2_d11_@1,12",63,0,0,0,1,0
"I2_d11_@1,12",64,0,0,0,1,0
"I2_d11_@1,12",65,0,0,0,1,0
"I2_d11_@1,12",66,0,0,0,1,0
"I2_d11_@1,12",67,0,0,0,1,0
"I2_d11_@1,12",68,0,0,0,1,0
"I2_d11_@1,12",69,0,0,0,1,0
"I2_d11_@1,12",70,0,0,0,1,0
"I2_d11_@1,12",71,0,0,0,1,0
"I2_d11_@1,12",72,0,0,0,1,0
"I2_d11_@1,12",73,0,0,0,1,0
"I2_d11_@1,12",74,0,0,0,1,0
"I2_d11_@1,12",75,0,0,0,1,0
"I2_d11_@1,12",76,0,0,0,1,0
"I2_d11_@1,12",77,0,0,0,1,0
"I2_d11_@1,12",78,0,0,0,1,0
"I2_d11_@1,12",79,0,0,0,1,0
"I2_d11_@1,12",80,0,0,0,1,0
"I2_d11_@1,12",81,0,0,0,1,0
"I2_d11_@1,12",82,0,0,0,1,0
"I2_d11_@1,12",83,0,0,0,1,0
"I2_d11_@1,12",84,0,0,0,1,0
"I2_d11_@1,12",85,0,0,0,1,0
"I2_d11_@1,12",86,0,0,0,1,0
"I2_d11_@1,12",87,0,0,0,1,0
"I2_d11_@1,12",88,0,0,0,1,0
"I2_d11_@1,12",89,0,0,0,1,0
"I2_d11_@1,12",90,0,0,0,1,0
"I2_d11_@1,12",91,0,0,0,1,0
"I2_d11_@1,12",92,0,0,0,1,0
"I2_d11_@1,12",93,0,0,0,1,0
"I2_d11_@1,12",94,0,0,0,1,0
"I2_d11_@1,12",95,0,0,0,1,0
"I2_d11_@1,12",96,0,0,0,1,0
"I2_d11_@1,12",97,0,0,0,1,0
"I2_d11_@1,12",98,0,0,0,1,0
"I2_d11_@1,12",99,0,0,0,1,0
"I2_d11_@1,12",100,0,0,0,1,0
"I2_d11_@1,12",101,0,0,0,1,0
"I2_d11_@1,12",102,0,0,0,1,0
"I2_d11_@1,12",103,0,0,0,1,0
"I2_d11_@1,12",104,0,0,0,1,0
"I2_d11_@1,12",105,0,0,0,1,0
"I2_d11_@1,12",106,0,0,0,1,0
"I2_d11_@1,12",107,0,0,0,1,0
"I2_d11_@1,12",108,0,0,0,1,0
"I2_d11_@1,12",109,0,0,0,1,0
"I2_d11_@1,12",110,0,0,0,1,0
"I2_d11_@1,12",111,0,0,0,1,0
"I2_d11_@1,12",112,0,0,0,1,0
"I2_d11_@1,12",113,0,0,0,1,0
"I2_d11_@1,12",114,0,0,0,1,0
"I2_d11_@1,12",115,0,0,0,1,0
"I2_d11_@1,12",116,0,0,0,1,0
"I2_d11_@1,12",117,0,0,0,1,0
"I2_d11_@1,12",118,0,0,0,1,0
"I2_d11_@1,12",119,0,0,0,1,0
"I2_d11_@1,12",120,0,0,0,1,0
"I2_d12_@1,13",0,0,0,0,1,0
"I2_d12_@1,13",1,0,0,0,1,0
"I2_d12_@1,13",2,0,0,1,0,0
"I2_d12_@1,13",3,0,0,1,0,0
"I2_d12_@1,13",4,0,0,1,0,0
"I2_d12_@1,13",5,0,0,1,0,0
"I2_d12_@1,13",6,0,0,1,0,0
"I2_d12_@1,13",7,0,0,1,0,0
"I2_d12_@1,13",8,0,0,1,0,0
"I2_d12_@1,13",9,0,0,1,0,0
"I2_d12_@1,13",10,0,0,1,0,0
"I2_d12_@1,13",11,0,0,1,0,0
"I2_d12_@1,13",12,0,0,1,0,0
"I2_d12_@1,13",13,0,0,1,0,0
"I2_d12_@1,13",14,0,0,0,1,0
"I2_d12_@1,13",15,0,0,0,1,0
"I2_d12_@1,13",16,0,0,0,1,0
"I2_d12_@1,13",17,0,0,0,1,0
"I2_d12_@1,13",18,0,0,0,1,0
"I2_d12_@1,13",19,0,0,0,1,0
"I2_d12_@1,13",20,0,0,0,1,0
"I2_d12_@1,13",21,0,0,0,1,0
"I2_d12_@1,13",22,0,0,0,1,0
"I2_d12_@1,13",23,0,0,0,1,0
"I2_d12_@1,13",24,0,0,0,1,0
"I2_d12_@1,13",25,0,0,0,1,0
"I2_d12_@1,13",26,0,0,0,1,0
"I2_d12_@1,13",27,0,0,0,1,0
"I2_d12_@1,13",28,0,0,0,1,0
"I2_d12_@1,13",29,0,0,0,1,0
"I2_d12_@1,13",30,0,0,0,1,0
"I2_d12_@1,13",31,0,0,0,1,0
"I2_d12_@1,13",32,0,0,0,1,0
"I2_d12_@1,13",33,0,0,0,1,0
"I2_d12_@1,13",34,0,0,0,1,0
"I2_d12_@1,13",35,0,0,0,1,0
"I2_d12_@1,13",36,0,0,0,1,0
"I2_d12_@1,13",37,0,0,0,1,0
"I2_d12_@1,13",38,0,0,0,1,0
"I2_d12_@1,13",39,0,0,0,1,0
"I2_d12_@1,13",40,0,0,0,1,0
"I2_d12_@1,13",41,0,0,0,1,0
"I2_d12_@1,13",42,0,0,0,1,0
"I2_d12_@1,13",43,0,0,0,1,0
"I2_d12_@1,13",44,0,0,0,1,0
"I2_d12_@1,13",45,0,0,0,1,0
"I2_d12_@1,13",46,0,0,0,1,0
"I2_d12_@1,13",47,0,0,0,1,0
"I2_d12_@1,13",48,0,0,0,1,0
"I2_d12_@1,13",49,0,0,0,1,0
"I2_d12_@1,13",50,0,0,0,1,0
"I2_d12_@1,13",51,0,0,0,1,0
"I2_d12_@1,13",52,0,0,0,1,0
"I2_d12_@1,13",53,0,0,0,1,0
"I2_d12_@1,13",54,0,0,0,1,0
"I2_d12_@1,13",55,0,0,0,1,0
"I2_d12_@1,13",56,0,0,0,1,0
"I2_d12_@1,13",57,0,0,0,1,0
"I2_d12_@1,13",58,0,0,0,1,0
"I2_d12_@1,13",59,0,0,0,1,0
"I2_d12_@1,13",60,0,0,0,1,0
"I2_d12_@1,13",61,0,0,0,1,0
"I2_d12_@1,13",62,0,0,0,1,0
"I2_d12_@1,13",63,0,0,0,1,0
"I2_d12_@1,13",64,0,0,0,1,0
"I2_d12_@1,13",65,0,0,0,1,0
"I2_d12_@1,13",66,0,0,0,1,0
"I2_d12_@1,13",67,0,0,0,1,0
"I2_d12_@1,13",68,0,0,0,1,0
"I2_d12_@1,13",69,0,0,0,1,0
"I2_d12_@1,13",70,0,0,0,1,0
"I2_d12_@1,13",71,0,0,0,1,0
"I2_d12_@1,13",72,0,0,0,1,0
"I2_d12_@1,13",73,0,0,0,1,0
"I2_d12_@1,13",74,0,0,0,1,0
"I2_d12_@1,13",75,0,0,0,1,0
"I2_d12_@1,13",76,0,0,0,1,0
"I2_d12_@1,13",77,0,0,0,1,0
"I2_d12_@1,13",78,0,0,0,1,0
"I2_d12_@1,13",79,0,0,0,1,0
"I2_d12_@1,13",80,0,0,0,1,0
"I2_d12_@1,13",81,0,0,0,1,0
"I2_d12_@1,13",82,0,0,0,1,0
"I2_d12_@1,13",83,0,0,0,1,0
"I2_d12_@1,13",84,0,0,0,1,0
"I2_d12_@1,13",85,0,0,0,1,0
"I2_d12_@1,13",86,0,0,0,1,0
"I2_d12_@1,13",87,0,0,0,1,0
"I2_d12_@1,13",88,0,0,0,1,0
"I2_d12_@1,13",89,0,0,0,1,0
"I2_d12_@1,13",90,0,0,0,1,0
"I2_d12_@1,13",91,0,0,0,1,0
"I2_d12_@1,13",92,0,0,0,1,0
"I2_d12_@1,13",93,0,0,0,1,0
"I2_d12_@1,13",94,0,0,0,1,0
"I2_d12_@1,13",95,0,0,0,1,0
"I2_d12_@1,13",96,0,0,0,1,0
"I2_d12_@1,13",97,0,0,0,1,0
"I2_d12_@1,13",98,0,0,0,1,0
"I2_d12_@1,13",99,0,0,0,1,0
"I2_d12_@1,13",100,0,0,0,1,0
"I2_d12_@1,13",101,0,0,0,1,0
"I2_d12_@1,13",102,0,0,0,1,0
"I2_d12_@1,13",103,0,0,0,1,0
"I2_d12_@1,13",104,0,0,0,1,0
"I2_d12_@1,13",105,0,0,0,1,0
"I2_d12_@1,13",106,0,0,0,1,0
"I2_d12_@1,13",107,0,0,0,1,0
"I2_d12_@1,13",108,0,0,0,1,0
"I2_d12_@1,13",109,0,0,0,1,0
"I2_d12_@1,13",110,0,0,0,1,0
"I2_d12_@1,13",111,0,0,0,1,0
"I2_d12_@1,13",112,0,0,0,1,0
"I2_d12_@1,13",113,0,0,0,1,0
"I2_d12_@1,13",114,0,0,0,1,0
"I2_d12_@1,13",115,0,0,0,1,0
"I2_d12_@1,13",116,0,0,0,1,0
"I2_d12_@1,13",117,0,0,0,1,0
"I2_d12_@1,13",118,0,0,0,1,0
"I2_d12_@1,13",119,0,0,0,1,0
"I2_d12_@1,13",120,0,0,0,1,0
"I3eq_d01_@1,2,3",0,0,0,0,1,0
"I3eq_d01_@1,2,3",1,0,0,0,1,0
"I3eq_d01_@1,2,3",2,0,0,1,0,0
"I3eq_d01_@1,2,3",3,0,0,0,1,0
"I3eq_d01_@1,2,3",4,0,0,1,0,0
"I3eq_d01_@1,2,3",5,0,0,1,0,0
"I3eq_d01_@1,2,3",6,0,0,1,0,0
"I3eq_d01_@1,2,3",7,0,0,1,0,0
"I3eq_d01_@1,2,3",8,0,0,1,0,0
"I3eq_d01_@1,2,3",9,0,0,1,0,0
"I3eq_d01_@1,2,3",10,0,0,1,0,0
"I3eq_d01_@1,2,3",11,0,0,1,0,0
"I3eq_d01_@1,2,3",12,0,0,1,0,0
"I3eq_d01_@1,2,3",13,0,0,1,0,0
"I3eq_d01_@1,2,3",14,0,0,1,0,0
"I3eq_d01_@1,2,3",15,0,0,1,0,0
"I3eq_d01_@1,2,3",16,0,0,1,0,0
"I3eq_d01_@1,2,3",17,0,0,1,0,0
"I3eq_d01_@1,2,3",18,0,0,1,0,0
"I3eq_d01_@1,2,3",19,0,0,1,0,0
"I3eq_d01_@1,2,3",20,0,0,1,0,0
"I3eq_d01_@1,2,3",21,0,0,1,0,0
"I3eq_d01_@1,2,3",22,0,0,1,0,0
"I3eq_d01_@1,2,3",23,0,0,1,0,0
"I3eq_d01_@1,2,3",24,0,0,1,0,0
"I3eq_d01_@1,2,3",25,0,0,1,0,0
"I3eq_d01_@1,2,3",26,0,0,1,0,0
"I3eq_d01_@1,2,3",27,0,0,1,0,0
"I3eq_d01_@1,2,3",28,0,0,1,0,0
"I3eq_d01_@1,2,3",29,0,0,1,0,0
"I3eq_d01_@1,2,3",30,0,0,1,0,0
"I3eq_d01_@1,2,3",31,0,0,1,0,0
"I3eq_d01_@1,2,3",32,0,0,1,0,0
"I3eq_d01_@1,2,3",33,0,0,1,0,0
"I3eq_d01_@1,2,3",34,0,0,1,0,0
"I3eq_d01_@1,2,3",35,0,0,1,0,0
"I3eq_d01_@1,2,3",36,0,0,1,0,0
"I3eq_d01_@1,2,3",37,0,0,1,0,0
"I3eq_d01_@1,2,3",38,0,0,1,0,0
"I3eq_d01_@1,2,3",39,0,0,1,0,0
"I3eq_d01_@1,2,3",40,0,0,1,0,0
"I3eq_d01_@1,2,3",41,0,0,1,0,0
"I3eq_d01_@1,2,3",42,0,0,1,0,0
"I3eq_d01_@1,2,3",43,0,0,1,0,0
"I3eq_d01_@1,2,3",44,0,0,1,0,0
"I3eq_d01_@1,2,3",45,0,0,1,0,0
"I3eq_d01_@1,2,3",46,0,0,1,0,0
"I3eq_d01_@1,2,3",47,0,0,1,0,0
"I3eq_d01_@1,2,3",48,0,0,1,0,0
"I3eq_d01_@1,2,3",49,0,0,1,0,0
"I3eq_d01_@1,2,3",50,0,0,1,0,0
"I3eq_d01_@1,2,3",51,0,0,1,0,0
"I3eq_d01_@1,2,3",52,0,0,1,0,0
"I3eq_d01_@1,2,3",53,0,0,1,0,0
"I3eq_d01_@1,2,3",54,0,0,1,0,0
"I3eq_d01_@1,2,3",55,0,0,1,0,0
"I3eq_d01_@1,2,3",56,0,0,1,0,0
"I3eq_d01_@1,2,3",57,0,0,1,0,0
"I3eq_d01_@1,2,3",58,0,0,1,0,0
"I3eq_d01_@1,2,3",59,0,0,1,0,0
"I3eq_d01_@1,2,3",60,0,0,1,0,0
"I3eq_d01_@1,2,3",61,0,0,1,0,0
"I3eq_d01_@1,2,3",62,0,0,1,0,0
"I3eq_d01_@1,2,3",63,0,0,1,0,0
"I3eq_d01_@1,2,3",64,0,0,1,0,0
"I3eq_d01_@1,2,3",65,0,0,1,0,0
"I3eq_d01_@1,2,3",66,0,0,1,0,0
"I3eq_d01_@1,2,3",67,0,0,1,0,0
"I3eq_d01_@1,2,3",68,0,0,1,0,0
"I3eq_d01_@1,2,3",69,0,0,1,0,0
"I3eq_d01_@1,2,3",70,0,0,1,0,0
"I3eq_d01_@1,2,3",71,0,0,1,0,0
"I3eq_d01_@1,2,3",72,0,0,1,0,0
"I3eq_d01_@1,2,3",73,0,0,1,0,0
"I3eq_d01_@1,2,3",74,0,0,1,0,0
"I3eq_d01_@1,2,3",75,0,0,1,0,0
"I3eq_d01_@1,2,3",76,0,0,1,0,0
"I3eq_d01_@1,2,3",77,0,0,1,0,0
"I3eq_d01_@1,2,3",78,0,0,1,0,0
"I3eq_d01_@1,2,3",79,0,0,1,0,0
"I3eq_d01_@1,2,3",80,0,0,1,0,0
"I3eq_d01_@1,2,3",81,0,0,1,0,0
"I3eq_d01_@1,2,3",82,0,0,1,0,0
"I3eq_d01_@1,2,3",83,0,0,1,0,0
"I3eq_d01_@1,2,3",84,0,0,1,0,0
"I3eq_d01_@1,2,3",85,0,0,1,0,0
"I3eq_d01_@1,2,3",86,0,0,1,0,0
"I3eq_d01_@1,2,3",87,0,0,1,0,0
"I3eq_d01_@1,2,3",88,0,0,1,0,0
"I3eq_d01_@1,2,3",89,0,0,1,0,0
"I3eq_d01_@1,2,3",90,0,0,1,0,0
"I3eq_d01_@1,2,3",91,0,0,1,0,0
"I3eq_d01_@1,2,3",92,0,0,1,0,0
"I3eq_d01_@1,2,3",93,0,0,1,0,0
"I3eq_d01_@1,2,3",94,0,0,1,0,0
"I3eq_d01_@1,2,3",95,0,0,1,0,0
"I3eq_d01_@1,2,3",96,0,0,1,0,0
"I3eq_d01_@1,2,3",97,0,0,1,0,0
"I3eq_d01_@1,2,3",98,0,0,1,0,0
"I3eq_d01_@1,2,3",99,0,0,1,0,0
"I3eq_d01_@1,2,3",100,0,0,1,0,0
"I3eq_d01_@1,2,3",101,0,0,1,0,0
"I3eq_d01_@1,2,3",102,0,0,1,0,0
"I3eq_d01_@1,2,3",103,0,0,1,0,0
"I3eq_d01_@1,2,3",104,0,0,1,0,0
"I3eq_d01_@1,2,3",105,0,0,1,0,0
"I3eq_d01_@1,2,3",106,0,0,1,0,0
"I3eq_d01_@1,2,3",107,0,0,1,0,0
"I3eq_d01_@1,2,3",108,0,0,1,0,0
"I3eq_d01_@1,2,3",109,0,0,1,0,0
"I3eq_d01_@1,2,3",110,0,0,1,0,0
"I3eq_d01_@1,2,3",111,0,0,1,0,0
"I3eq_d01_@1,2,3",112,0,0,1,0,0
"I3eq_d01_@1,2,3",113,0,0,1,0,0
"I3eq_d01_@1,2,3",114,0,0,1,0,0
"I3eq_d01_@1,2,3",115,0,0,1,0,0
"I3eq_d01_@1,2,3",116,0,0,1,0,0
"I3eq_d01_@1,2,3",117,0,0,1,0,0
"I3eq_d01_@1,2,3",118,0,0,1,0,0
"I3eq_d01_@1,2,3",119,0,0,1,0,0
"I3eq_d01_@1,2,3",120,0,0,1,0,0
"I3eq_d02_@1,3,5",0,0,0,0,1,0
"I3eq_d02_@1,3,5",1,0,0,0,1,0
"I3eq_d02_@1,3,5",2,0,0,1,0,0
"I3eq_d02_@1,3,5",3,0,0,1,0,0
"I3eq_d02_@1,3,5",4,0,0,0,1,0
"I3eq_d02_@1,3,5",5,0,0,0,1,0
"I3eq_d02_@1,3,5",6,0,0,1,0,0
"I3eq_d02_@1,3,5",7,0,0,1,0,0
"I3eq_d02_@1,3,5",8,0,0,1,0,0
"I3eq_d02_@1,3,5",9,0,0,1,0,0
"I3eq_d02_@1,3,5",10,0,0,1,0,0
"I3eq_d02_@1,3,5",11,0,0,1,0,0
"I3eq_d02_@1,3,5",12,0,0,1,0,0
"I3eq_d02_@1,3,5",13,0,0,1,0,0
"I3eq_d02_@1,3,5",14,0,0,1,0,0
"I3eq_d02_@1,3,5",15,0,0,1,0,0
"I3eq_d02_@1,3,5",16,0,0,1,0,0
"I3eq_d02_@1,3,5",17,0,0,1,0,0
"I3eq_d02_@1,3,5",18,0,0,1,0,0
"I3eq_d02_@1,3,5",19,0,0,1,0,0
"I3eq_d02_@1,3,5",20,0,0,1,0,0
"I3eq_d02_@1,3,5",21,0,0,1,0,0
"I3eq_d02_@1,3,5",22,0,0,1,0,0
"I3eq_d02_@1,3,5",23,0,0,1,0,0
"I3eq_d02_@1,3,5",24,0,0,1,0,0
"I3eq_d02_@1,3,5",25,0,0,1,0,0
"I3eq_d02_@1,3,5",26,0,0,1,0,0
"I3eq_d02_@1,3,5",27,0,0,1,0,0
"I3eq_d02_@1,3,5",28,0,0,1,0,0
"I3eq_d02_@1,3,5",29,0,0,1,0,0
"I3eq_d02_@1,3,5",30,0,0,1,0,0
"I3eq_d02_@1,3,5",31,0,0,1,0,0
"I3eq_d02_@1,3,5",32,0,0,1,0,0
"I3eq_d02_@1,3,5",33,0,0,1,0,0
"I3eq_d02_@1,3,5",34,0,0,1,0,0
"I3eq_d02_@1,3,5",35,0,0,1,0,0
"I3eq_d02_@1,3,5",36,0,0,1,0,0
"I3eq_d02_@1,3,5",37,0,0,1,0,0
"I3eq_d02_@1,3,5",38,0,0,1,0,0
"I3eq_d02_@1,3,5",39,0,0,1,0,0
"I3eq_d02_@1,3,5",40,0,0,1,0,0
"I3eq_d02_@1,3,5",41,0,0,1,0,0
"I3eq_d02_@1,3,5",42,0,0,1,0,0
"I3eq_d02_@1,3,5",43,0,0,1,0,0
"I3eq_d02_@1,3,5",44,0,0,1,0,0
"I3eq_d02_@1,3,5",45,0,0,1,0,0
"I3eq_d02_@1,3,5",46,0,0,1,0,0
"I3eq_d02_@1,3,5",47,0,0,1,0,0
"I3eq_d02_@1,3,5",48,0,0,1,0,0
"I3eq_d02_@1,3,5",49,0,0,1,0,0
"I3eq_d02_@1,3,5",50,0,0,1,0,0
"I3eq_d02_@1,3,5",51,0,0,1,0,0
"I3eq_d02_@1,3,5",52,0,0,1,0,0
"I3eq_d02_@1,3,5",53,0,0,1,0,0
"I3eq_d02_@1,3,5",54,0,0,1,0,0
"I3eq_d02_@1,3,5",55,0,0,1,0,0
"I3eq_d02_@1,3,5",56,0,0,1,0,0
"I3eq_d02_@1,3,5",57,0,0,1,0,0
"I3eq_d02_@1,3,5",58,0,0,1,0,0
"I3eq_d02_@1,3,5",59,0,0,1,0,0
"I3eq_d02_@1,3,5",60,0,0,1,0,0
"I3eq_d02_@1,3,5",61,0,0,1,0,0
"I3eq_d02_@1,3,5",62,0,0,1,0,0
"I3eq_d02_@1,3,5",63,0,0,1,0,0
"I3eq_d02_@1,3,5",64,0,0,1,0,0
