mode,cyc,A,B,C,Y,and4_X
I2win_d10_off0,88,0,0,0,1,0
I2win_d10_off0,89,0,0,1,0,0
I2win_d10_off0,90,0,0,1,0,0
I2win_d10_off0,91,0,0,1,0,0
I2win_d10_off0,92,0,0,1,0,0
I2win_d10_off0,93,0,0,1,0,0
I2win_d10_off0,94,0,0,1,0,0
I2win_d10_off0,95,0,0,1,0,0
I2win_d10_off0,96,0,0,1,0,0
I2win_d10_off0,97,0,0,1,0,0
I2win_d10_off0,98,0,0,1,0,0
I2win_d10_off0,99,0,0,0,1,0
I2win_d10_off0,100,0,0,1,0,0
I2win_d10_off0,101,0,0,1,0,0
I2win_d10_off0,102,0,0,1,0,0
I2win_d10_off0,103,0,0,1,0,0
I2win_d10_off0,104,0,0,1,0,0
I2win_d10_off0,105,0,0,1,0,0
I2win_d10_off0,106,0,0,1,0,0
I2win_d10_off0,107,0,0,1,0,0
I2win_d10_off0,108,0,0,1,0,0
I2win_d10_off0,109,0,0,1,0,0
I2win_d10_off0,110,0,0,0,1,0
I2win_d10_off0,111,0,0,1,0,0
I2win_d10_off0,112,0,0,1,0,0
I2win_d10_off0,113,0,0,1,0,0
I2win_d10_off0,114,0,0,1,0,0
I2win_d10_off0,115,0,0,1,0,0
I2win_d10_off0,116,0,0,1,0,0
I2win_d10_off0,117,0,0,1,0,0
I2win_d10_off0,118,0,0,1,0,0
I2win_d10_off0,119,0,0,1,0,0
I2win_d10_off0,120,0,0,1,0,0
