mode,cyc,Q,nor2_2_30_Y,or3_2_8_A,inv_2_10_A,inv_2_10_Y,nor2_2_30_B,or3_X,nor3_Y,and3_2_10_B,a32o_2_2_X,and4_2_3_A,a21o_2_10_X,and4_2_3_B,dfrtp_2_25_D,and3_2_11_X,o21a_X,and4_2_4_D,xnor2_2_11_B,and4_X
I2pw_r02,55,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r02,56,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r02,57,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r02,58,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r02,59,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r02,60,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r02,61,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r02,62,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r02,63,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r02,64,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r02,65,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
I2pw_r02,66,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r02,67,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r02,68,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r02,69,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r02,70,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r02,71,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r02,72,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r02,73,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r02,74,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r02,75,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0
I2pw_r02,76,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r02,77,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r02,78,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r02,79,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r02,80,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r02,81,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0
I2pw_r02,82,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r02,83,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r02,84,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r02,85,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r02,86,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r02,87,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r02,88,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r02,89,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r02,90,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r02,91,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r02,92,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r02,93,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r02,94,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
I2pw_r02,95,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r02,96,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r02,97,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r02,98,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r02,99,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r02,100,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r02,101,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r02,102,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r02,103,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r02,104,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
I2pw_r02,105,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
I2pw_r02,106,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
I2pw_r02,107,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
I2pw_r02,108,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
I2pw_r02,109,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r02,110,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r02,111,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r02,112,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r02,113,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r02,114,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r02,115,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r02,116,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
I2pw_r02,117,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
I2pw_r02,118,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
I2pw_r02,119,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
I2pw_r02,120,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
I2pw_r03,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r03,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r03,2,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r03,3,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r03,4,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r03,5,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r03,6,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r03,7,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
I2pw_r03,8,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,9,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,10,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,11,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,12,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,13,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
I2pw_r03,14,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,15,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,16,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,17,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,18,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,19,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,20,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,21,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,22,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,23,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,24,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,25,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,26,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r03,27,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r03,28,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r03,29,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r03,30,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r03,31,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
I2pw_r03,32,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r03,33,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r03,34,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r03,35,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r03,36,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r03,37,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r03,38,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r03,39,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r03,40,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r03,41,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
I2pw_r03,42,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r03,43,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r03,44,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r03,45,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r03,46,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r03,47,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r03,48,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r03,49,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r03,50,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r03,51,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r03,52,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
I2pw_r03,53,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r03,54,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r03,55,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r03,56,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r03,57,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r03,58,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r03,59,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
I2pw_r03,60,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r03,61,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r03,62,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r03,63,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r03,64,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r03,65,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r03,66,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r03,67,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r03,68,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r03,69,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r03,70,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r03,71,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r03,72,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0
I2pw_r03,73,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r03,74,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r03,75,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r03,76,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r03,77,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r03,78,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r03,79,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r03,80,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r03,81,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r03,82,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r03,83,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r03,84,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r03,85,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r03,86,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0
I2pw_r03,87,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r03,88,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r03,89,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r03,90,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r03,91,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r03,92,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r03,93,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
I2pw_r03,94,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,95,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,96,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,97,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,98,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,99,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,100,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,101,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,102,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,103,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,104,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,105,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,106,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
I2pw_r03,107,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
I2pw_r03,108,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,109,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,110,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,111,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,112,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,113,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,114,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,115,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,116,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,117,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r03,118,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r03,119,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
I2pw_r03,120,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
I2pw_r04,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r04,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r04,2,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r04,3,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r04,4,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
I2pw_r04,5,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,6,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,7,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,8,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,9,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,10,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,11,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,12,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,13,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,14,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,15,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,16,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,17,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,18,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
I2pw_r04,19,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r04,20,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r04,21,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r04,22,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r04,23,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r04,24,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r04,25,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r04,26,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r04,27,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r04,28,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r04,29,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
I2pw_r04,30,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
I2pw_r04,31,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r04,32,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r04,33,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0
I2pw_r04,34,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r04,35,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r04,36,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r04,37,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r04,38,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
I2pw_r04,39,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
I2pw_r04,40,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r04,41,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r04,42,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r04,43,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r04,44,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r04,45,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r04,46,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
I2pw_r04,47,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r04,48,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r04,49,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r04,50,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r04,51,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r04,52,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r04,53,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
I2pw_r04,54,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
I2pw_r04,55,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r04,56,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r04,57,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
I2pw_r04,58,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
I2pw_r04,59,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r04,60,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r04,61,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r04,62,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r04,63,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r04,64,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r04,65,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r04,66,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r04,67,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0
I2pw_r04,68,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r04,69,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r04,70,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r04,71,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r04,72,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r04,73,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
I2pw_r04,74,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0
I2pw_r04,75,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r04,76,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r04,77,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r04,78,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r04,79,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r04,80,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r04,81,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r04,82,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r04,83,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
I2pw_r04,84,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0
I2pw_r04,85,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r04,86,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r04,87,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r04,88,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r04,89,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r04,90,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r04,91,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r04,92,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r04,93,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
I2pw_r04,94,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
I2pw_r04,95,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
I2pw_r04,96,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,97,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,98,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,99,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
I2pw_r04,100,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
