mode,cyc,Q,nor2_2_30_Y,or3_2_8_A,inv_2_10_A,inv_2_10_Y,nor2_2_30_B,or3_X,nor3_Y,and3_2_10_B,a32o_2_2_X,and4_2_3_A,a21o_2_10_X,and4_2_3_B,dfrtp_2_25_D,and3_2_11_X,o21a_X,and4_2_4_D,xnor2_2_11_B,and4_X
"I2win_off4,6_d2",28,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",29,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",30,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",31,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",32,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",33,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",34,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",35,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",36,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",37,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",38,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",39,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
"I2win_off4,6_d2",40,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",41,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",42,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",43,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",44,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",45,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",46,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",47,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",48,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",49,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",50,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",51,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",52,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",53,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",54,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",55,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",56,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",57,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",58,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",59,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",60,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off4,6_d2",61,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
"I2win_off4,6_d2",62,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off4,6_d2",63,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off4,6_d2",64,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off4,6_d2",65,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off4,6_d2",66,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off4,6_d2",67,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off4,6_d2",68,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off4,6_d2",69,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off4,6_d2",70,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off4,6_d2",71,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
"I2win_off4,6_d2",72,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0
"I2win_off4,6_d2",73,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off4,6_d2",74,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off4,6_d2",75,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off4,6_d2",76,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off4,6_d2",77,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off4,6_d2",78,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off4,6_d2",79,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off4,6_d2",80,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off4,6_d2",81,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off4,6_d2",82,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off4,6_d2",83,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0
"I2win_off4,6_d2",84,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",85,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",86,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",87,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",88,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",89,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",90,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",91,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",92,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",93,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",94,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",95,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",96,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",97,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",98,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",99,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",100,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",101,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",102,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",103,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",104,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"I2win_off4,6_d2",105,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
"I2win_off4,6_d2",106,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",107,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",108,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",109,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",110,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",111,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",112,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",113,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",114,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",115,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",116,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
"I2win_off4,6_d2",117,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"I2win_off4,6_d2",118,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"I2win_off4,6_d2",119,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"I2win_off4,6_d2",120,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"I2win_off3,8_d5",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",4,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",5,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",6,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",7,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",8,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",9,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",10,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",11,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",12,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",13,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",14,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",15,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",16,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",17,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",18,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",19,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
"I2win_off3,8_d5",20,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",21,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",22,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",23,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",24,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",25,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",26,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",27,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",28,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",29,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",30,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",31,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",32,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",33,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",34,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",35,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",36,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",37,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",38,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",39,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",40,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",41,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
"I2win_off3,8_d5",42,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",43,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",44,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",45,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",46,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",47,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",48,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",49,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",50,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",51,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",52,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",53,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",54,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",55,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",56,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",57,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",58,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",59,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",60,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",61,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",62,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
"I2win_off3,8_d5",63,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
"I2win_off3,8_d5",64,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off3,8_d5",65,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off3,8_d5",66,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off3,8_d5",67,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off3,8_d5",68,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off3,8_d5",69,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0
"I2win_off3,8_d5",70,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
"I2win_off3,8_d5",71,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
"I2win_off3,8_d5",72,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
"I2win_off3,8_d5",73,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0
"I2win_off3,8_d5",74,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0
"I2win_off3,8_d5",75,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,8_d5",76,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,8_d5",77,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,8_d5",78,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,8_d5",79,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,8_d5",80,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,8_d5",81,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,8_d5",82,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,8_d5",83,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,8_d5",84,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0
"I2win_off3,8_d5",85,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0
"I2win_off3,8_d5",86,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",87,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",88,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",89,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",90,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",91,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",92,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",93,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",94,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",95,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",96,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",97,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",98,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",99,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",100,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",101,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",102,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",103,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",104,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",105,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",106,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,8_d5",107,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
"I2win_off3,8_d5",108,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",109,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",110,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",111,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",112,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",113,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",114,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",115,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",116,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",117,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",118,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
"I2win_off3,8_d5",119,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"I2win_off3,8_d5",120,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
"I2win_off3,7_d4",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",4,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",5,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",6,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",7,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",8,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",9,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",10,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",11,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",12,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",13,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",14,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",15,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",16,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",17,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
"I2win_off3,7_d4",18,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
"I2win_off3,7_d4",19,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",20,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",21,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",22,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",23,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",24,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",25,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",26,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",27,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",28,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",29,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",30,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",31,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",32,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",33,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",34,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",35,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",36,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",37,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",38,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",39,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
"I2win_off3,7_d4",40,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
"I2win_off3,7_d4",41,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",42,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",43,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",44,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
"I2win_off3,7_d4",45,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
