mode,cyc,A_N,B,D,Q,and4_X
"I2_d05_@30,35",21,0,0,0,0,0
"I2_d05_@30,35",22,0,0,0,0,0
"I2_d05_@30,35",23,0,0,0,0,0
"I2_d05_@30,35",24,0,0,0,0,0
"I2_d05_@30,35",25,0,0,0,0,0
"I2_d05_@30,35",26,0,0,0,0,0
"I2_d05_@30,35",27,0,0,0,0,0
"I2_d05_@30,35",28,0,0,0,0,0
"I2_d05_@30,35",29,0,0,0,0,0
"I2_d05_@30,35",30,0,0,0,0,0
"I2_d05_@30,35",31,0,0,0,0,0
"I2_d05_@30,35",32,0,0,0,0,0
"I2_d05_@30,35",33,0,0,0,0,0
"I2_d05_@30,35",34,0,0,0,0,0
"I2_d05_@30,35",35,0,0,0,0,0
"I2_d05_@30,35",36,0,0,0,0,0
"I2_d05_@30,35",37,0,0,0,0,0
"I2_d05_@30,35",38,0,0,0,0,0
"I2_d05_@30,35",39,0,0,0,0,0
"I2_d05_@30,35",40,0,0,0,0,0
"I2_d05_@30,35",41,0,0,0,0,0
"I2_d05_@30,35",42,0,0,0,0,0
"I2_d05_@30,35",43,0,0,0,0,0
"I2_d05_@30,35",44,0,0,0,0,0
"I2_d05_@30,35",45,0,0,0,0,0
"I2_d05_@30,35",46,0,0,0,0,0
"I2_d05_@30,35",47,0,0,0,0,0
"I2_d05_@30,35",48,0,0,0,0,0
"I2_d05_@30,35",49,0,0,0,0,0
"I2_d05_@30,35",50,0,0,0,0,0
"I2_d05_@30,35",51,0,0,0,0,0
"I2_d05_@30,35",52,0,0,0,0,0
"I2_d05_@30,35",53,0,0,0,0,0
"I2_d05_@30,35",54,0,0,0,0,0
"I2_d05_@30,35",55,0,0,0,0,0
"I2_d05_@30,35",56,0,0,0,0,0
"I2_d05_@30,35",57,0,0,0,0,0
"I2_d05_@30,35",58,0,0,0,0,0
"I2_d05_@30,35",59,0,0,0,0,0
"I2_d05_@30,35",60,0,0,0,0,0
"I2_d05_@30,35",61,0,0,0,0,0
"I2_d05_@30,35",62,0,0,0,0,0
"I2_d05_@30,35",63,0,0,0,0,0
"I2_d05_@30,35",64,0,0,0,0,0
"I2_d05_@30,35",65,0,0,0,0,0
"I2_d05_@30,35",66,0,0,0,0,0
"I2_d05_@30,35",67,0,0,0,0,0
"I2_d05_@30,35",68,0,0,0,0,0
"I2_d05_@30,35",69,0,0,0,0,0
"I2_d05_@30,35",70,0,0,0,0,0
"I2_d05_@30,35",71,0,0,0,0,0
"I2_d05_@30,35",72,0,0,0,0,0
"I2_d05_@30,35",73,0,0,0,0,0
"I2_d05_@30,35",74,0,0,0,0,0
"I2_d05_@30,35",75,0,0,0,0,0
"I2_d05_@30,35",76,0,0,0,0,0
"I2_d05_@30,35",77,0,0,0,0,0
"I2_d05_@30,35",78,0,0,0,0,0
"I2_d05_@30,35",79,0,0,0,0,0
"I2_d05_@30,35",80,0,0,0,0,0
"I2_d05_@30,35",81,0,0,0,0,0
"I2_d05_@30,35",82,0,0,0,0,0
"I2_d05_@30,35",83,0,0,0,0,0
"I2_d05_@30,35",84,0,0,0,0,0
"I2_d05_@30,35",85,0,0,0,0,0
"I2_d05_@30,35",86,0,0,0,0,0
"I2_d05_@30,35",87,0,0,0,0,0
"I2_d05_@30,35",88,0,0,0,0,0
"I2_d05_@30,35",89,0,0,0,0,0
"I2_d05_@30,35",90,0,0,0,0,0
"I2_d05_@30,35",91,0,0,0,0,0
"I2_d05_@30,35",92,0,0,0,0,0
"I2_d05_@30,35",93,0,0,0,0,0
"I2_d05_@30,35",94,0,0,0,0,0
"I2_d05_@30,35",95,0,0,0,0,0
"I2_d05_@30,35",96,0,0,0,0,0
"I2_d05_@30,35",97,0,0,0,0,0
"I2_d05_@30,35",98,0,0,0,0,0
"I2_d05_@30,35",99,0,0,0,0,0
"I2_d05_@30,35",100,0,0,0,0,0
"I2_d05_@30,35",101,0,0,0,0,0
"I2_d05_@30,35",102,0,0,0,0,0
"I2_d05_@30,35",103,0,0,0,0,0
"I2_d05_@30,35",104,0,0,0,0,0
"I2_d05_@30,35",105,0,0,0,0,0
"I2_d05_@30,35",106,0,0,0,0,0
"I2_d05_@30,35",107,0,0,0,0,0
"I2_d05_@30,35",108,0,0,0,0,0
"I2_d05_@30,35",109,0,0,0,0,0
"I2_d05_@30,35",110,0,0,0,0,0
"I2_d05_@30,35",111,0,0,0,0,0
"I2_d05_@30,35",112,0,0,0,0,0
"I2_d05_@30,35",113,0,0,0,0,0
"I2_d05_@30,35",114,0,0,0,0,0
"I2_d05_@30,35",115,0,0,0,0,0
"I2_d05_@30,35",116,0,0,0,0,0
"I2_d05_@30,35",117,0,0,0,0,0
"I2_d05_@30,35",118,0,0,0,0,0
"I2_d05_@30,35",119,0,0,0,0,0
"I2_d05_@30,35",120,0,0,0,0,0
"I2_d06_@30,36",0,0,0,0,0,0
"I2_d06_@30,36",1,0,0,0,0,0
"I2_d06_@30,36",2,0,0,0,0,0
"I2_d06_@30,36",3,0,0,0,0,0
"I2_d06_@30,36",4,0,0,0,0,0
"I2_d06_@30,36",5,0,0,0,0,0
"I2_d06_@30,36",6,0,0,0,0,0
"I2_d06_@30,36",7,0,0,0,0,0
"I2_d06_@30,36",8,0,0,0,0,0
"I2_d06_@30,36",9,0,0,0,0,0
"I2_d06_@30,36",10,0,0,0,0,0
"I2_d06_@30,36",11,0,0,0,0,0
"I2_d06_@30,36",12,0,0,0,0,0
"I2_d06_@30,36",13,0,0,0,0,0
"I2_d06_@30,36",14,0,0,0,0,0
"I2_d06_@30,36",15,0,0,0,0,0
"I2_d06_@30,36",16,0,0,0,0,0
"I2_d06_@30,36",17,0,0,0,0,0
"I2_d06_@30,36",18,0,0,0,0,0
"I2_d06_@30,36",19,0,0,0,0,0
"I2_d06_@30,36",20,0,0,0,0,0
"I2_d06_@30,36",21,0,0,0,0,0
"I2_d06_@30,36",22,0,0,0,0,0
"I2_d06_@30,36",23,0,0,0,0,0
"I2_d06_@30,36",24,0,0,0,0,0
"I2_d06_@30,36",25,0,0,0,0,0
"I2_d06_@30,36",26,0,0,0,0,0
"I2_d06_@30,36",27,0,0,0,0,0
"I2_d06_@30,36",28,0,0,0,0,0
"I2_d06_@30,36",29,0,0,0,0,0
"I2_d06_@30,36",30,0,0,0,0,0
"I2_d06_@30,36",31,0,0,0,0,0
"I2_d06_@30,36",32,0,0,0,0,0
"I2_d06_@30,36",33,0,0,0,0,0
"I2_d06_@30,36",34,0,0,0,0,0
"I2_d06_@30,36",35,0,0,0,0,0
"I2_d06_@30,36",36,0,0,0,0,0
"I2_d06_@30,36",37,0,0,0,0,0
"I2_d06_@30,36",38,0,0,0,0,0
"I2_d06_@30,36",39,0,0,0,0,0
"I2_d06_@30,36",40,0,0,0,0,0
"I2_d06_@30,36",41,0,0,0,0,0
"I2_d06_@30,36",42,0,0,0,0,0
"I2_d06_@30,36",43,0,0,0,0,0
"I2_d06_@30,36",44,0,0,0,0,0
"I2_d06_@30,36",45,0,0,0,0,0
"I2_d06_@30,36",46,0,0,0,0,0
"I2_d06_@30,36",47,0,0,0,0,0
"I2_d06_@30,36",48,0,0,0,0,0
"I2_d06_@30,36",49,0,0,0,0,0
"I2_d06_@30,36",50,0,0,0,0,0
"I2_d06_@30,36",51,0,0,0,0,0
"I2_d06_@30,36",52,0,0,0,0,0
"I2_d06_@30,36",53,0,0,0,0,0
"I2_d06_@30,36",54,0,0,0,0,0
"I2_d06_@30,36",55,0,0,0,0,0
"I2_d06_@30,36",56,0,0,0,0,0
"I2_d06_@30,36",57,0,0,0,0,0
"I2_d06_@30,36",58,0,0,0,0,0
"I2_d06_@30,36",59,0,0,0,0,0
"I2_d06_@30,36",60,0,0,0,0,0
"I2_d06_@30,36",61,0,0,0,0,0
"I2_d06_@30,36",62,0,0,0,0,0
"I2_d06_@30,36",63,0,0,0,0,0
"I2_d06_@30,36",64,0,0,0,0,0
"I2_d06_@30,36",65,0,0,0,0,0
"I2_d06_@30,36",66,0,0,0,0,0
"I2_d06_@30,36",67,0,0,0,0,0
"I2_d06_@30,36",68,0,0,0,0,0
"I2_d06_@30,36",69,0,0,0,0,0
"I2_d06_@30,36",70,0,0,0,0,0
"I2_d06_@30,36",71,0,0,0,0,0
"I2_d06_@30,36",72,0,0,0,0,0
"I2_d06_@30,36",73,0,0,0,0,0
"I2_d06_@30,36",74,0,0,0,0,0
"I2_d06_@30,36",75,0,0,0,0,0
"I2_d06_@30,36",76,0,0,0,0,0
"I2_d06_@30,36",77,0,0,0,0,0
"I2_d06_@30,36",78,0,0,0,0,0
"I2_d06_@30,36",79,0,0,0,0,0
"I2_d06_@30,36",80,0,0,0,0,0
"I2_d06_@30,36",81,0,0,0,0,0
"I2_d06_@30,36",82,0,0,0,0,0
"I2_d06_@30,36",83,0,0,0,0,0
"I2_d06_@30,36",84,0,0,0,0,0
"I2_d06_@30,36",85,0,0,0,0,0
"I2_d06_@30,36",86,0,0,0,0,0
"I2_d06_@30,36",87,0,0,0,0,0
"I2_d06_@30,36",88,0,0,0,0,0
"I2_d06_@30,36",89,0,0,0,0,0
"I2_d06_@30,36",90,0,0,0,0,0
"I2_d06_@30,36",91,0,0,0,0,0
"I2_d06_@30,36",92,0,0,0,0,0
"I2_d06_@30,36",93,0,0,0,0,0
"I2_d06_@30,36",94,0,0,0,0,0
"I2_d06_@30,36",95,0,0,0,0,0
"I2_d06_@30,36",96,0,0,0,0,0
"I2_d06_@30,36",97,0,0,0,0,0
"I2_d06_@30,36",98,0,0,0,0,0
"I2_d06_@30,36",99,0,0,0,0,0
"I2_d06_@30,36",100,0,0,0,0,0
"I2_d06_@30,36",101,0,0,0,0,0
"I2_d06_@30,36",102,0,0,0,0,0
"I2_d06_@30,36",103,0,0,0,0,0
"I2_d06_@30,36",104,0,0,0,0,0
"I2_d06_@30,36",105,0,0,0,0,0
"I2_d06_@30,36",106,0,0,0,0,0
"I2_d06_@30,36",107,0,0,0,0,0
"I2_d06_@30,36",108,0,0,0,0,0
"I2_d06_@30,36",109,0,0,0,0,0
"I2_d06_@30,36",110,0,0,0,0,0
"I2_d06_@30,36",111,0,0,0,0,0
"I2_d06_@30,36",112,0,0,0,0,0
"I2_d06_@30,36",113,0,0,0,0,0
"I2_d06_@30,36",114,0,0,0,0,0
"I2_d06_@30,36",115,0,0,0,0,0
"I2_d06_@30,36",116,0,0,0,0,0
"I2_d06_@30,36",117,0,0,0,0,0
"I2_d06_@30,36",118,0,0,0,0,0
"I2_d06_@30,36",119,0,0,0,0,0
"I2_d06_@30,36",120,0,0,0,0,0
"I2_d07_@30,37",0,0,0,0,0,0
"I2_d07_@30,37",1,0,0,0,0,0
"I2_d07_@30,37",2,0,0,0,0,0
"I2_d07_@30,37",3,0,0,0,0,0
"I2_d07_@30,37",4,0,0,0,0,0
"I2_d07_@30,37",5,0,0,0,0,0
"I2_d07_@30,37",6,0,0,0,0,0
"I2_d07_@30,37",7,0,0,0,0,0
"I2_d07_@30,37",8,0,0,0,0,0
"I2_d07_@30,37",9,0,0,0,0,0
"I2_d07_@30,37",10,0,0,0,0,0
"I2_d07_@30,37",11,0,0,0,0,0
"I2_d07_@30,37",12,0,0,0,0,0
"I2_d07_@30,37",13,0,0,0,0,0
"I2_d07_@30,37",14,0,0,0,0,0
"I2_d07_@30,37",15,0,0,0,0,0
"I2_d07_@30,37",16,0,0,0,0,0
"I2_d07_@30,37",17,0,0,0,0,0
"I2_d07_@30,37",18,0,0,0,0,0
"I2_d07_@30,37",19,0,0,0,0,0
"I2_d07_@30,37",20,0,0,0,0,0
"I2_d07_@30,37",21,0,0,0,0,0
"I2_d07_@30,37",22,0,0,0,0,0
"I2_d07_@30,37",23,0,0,0,0,0
"I2_d07_@30,37",24,0,0,0,0,0
"I2_d07_@30,37",25,0,0,0,0,0
"I2_d07_@30,37",26,0,0,0,0,0
"I2_d07_@30,37",27,0,0,0,0,0
"I2_d07_@30,37",28,0,0,0,0,0
"I2_d07_@30,37",29,0,0,0,0,0
"I2_d07_@30,37",30,0,0,0,0,0
"I2_d07_@30,37",31,0,0,0,0,0
"I2_d07_@30,37",32,0,0,0,0,0
"I2_d07_@30,37",33,0,0,0,0,0
"I2_d07_@30,37",34,0,0,0,0,0
"I2_d07_@30,37",35,0,0,0,0,0
"I2_d07_@30,37",36,0,0,0,0,0
"I2_d07_@30,37",37,0,0,0,0,0
"I2_d07_@30,37",38,0,0,0,0,0
"I2_d07_@30,37",39,0,0,0,0,0
"I2_d07_@30,37",40,0,0,0,0,0
"I2_d07_@30,37",41,0,0,0,0,0
"I2_d07_@30,37",42,0,0,0,0,0
"I2_d07_@30,37",43,0,0,0,0,0
"I2_d07_@30,37",44,0,0,0,0,0
"I2_d07_@30,37",45,0,0,0,0,0
"I2_d07_@30,37",46,0,0,0,0,0
"I2_d07_@30,37",47,0,0,0,0,0
"I2_d07_@30,37",48,0,0,0,0,0
"I2_d07_@30,37",49,0,0,0,0,0
"I2_d07_@30,37",50,0,0,0,0,0
"I2_d07_@30,37",51,0,0,0,0,0
"I2_d07_@30,37",52,0,0,0,0,0
"I2_d07_@30,37",53,0,0,0,0,0
"I2_d07_@30,37",54,0,0,0,0,0
"I2_d07_@30,37",55,0,0,0,0,0
"I2_d07_@30,37",56,0,0,0,0,0
"I2_d07_@30,37",57,0,0,0,0,0
"I2_d07_@30,37",58,0,0,0,0,0
"I2_d07_@30,37",59,0,0,0,0,0
"I2_d07_@30,37",60,0,0,0,0,0
"I2_d07_@30,37",61,0,0,0,0,0
"I2_d07_@30,37",62,0,0,0,0,0
"I2_d07_@30,37",63,0,0,0,0,0
"I2_d07_@30,37",64,0,0,0,0,0
"I2_d07_@30,37",65,0,0,0,0,0
"I2_d07_@30,37",66,0,0,0,0,0
"I2_d07_@30,37",67,0,0,0,0,0
"I2_d07_@30,37",68,0,0,0,0,0
"I2_d07_@30,37",69,0,0,0,0,0
"I2_d07_@30,37",70,0,0,0,0,0
"I2_d07_@30,37",71,0,0,0,0,0
"I2_d07_@30,37",72,0,0,0,0,0
"I2_d07_@30,37",73,0,0,0,0,0
"I2_d07_@30,37",74,0,0,0,0,0
"I2_d07_@30,37",75,0,0,0,0,0
"I2_d07_@30,37",76,0,0,0,0,0
"I2_d07_@30,37",77,0,0,0,0,0
"I2_d07_@30,37",78,0,0,0,0,0
"I2_d07_@30,37",79,0,0,0,0,0
"I2_d07_@30,37",80,0,0,0,0,0
"I2_d07_@30,37",81,0,0,0,0,0
"I2_d07_@30,37",82,0,0,0,0,0
"I2_d07_@30,37",83,0,0,0,0,0
"I2_d07_@30,37",84,0,0,0,0,0
"I2_d07_@30,37",85,0,0,0,0,0
"I2_d07_@30,37",86,0,0,0,0,0
"I2_d07_@30,37",87,0,0,0,0,0
"I2_d07_@30,37",88,0,0,0,0,0
"I2_d07_@30,37",89,0,0,0,0,0
"I2_d07_@30,37",90,0,0,0,0,0
"I2_d07_@30,37",91,0,0,0,0,0
"I2_d07_@30,37",92,0,0,0,0,0
"I2_d07_@30,37",93,0,0,0,0,0
"I2_d07_@30,37",94,0,0,0,0,0
"I2_d07_@30,37",95,0,0,0,0,0
"I2_d07_@30,37",96,0,0,0,0,0
"I2_d07_@30,37",97,0,0,0,0,0
"I2_d07_@30,37",98,0,0,0,0,0
"I2_d07_@30,37",99,0,0,0,0,0
"I2_d07_@30,37",100,0,0,0,0,0
"I2_d07_@30,37",101,0,0,0,0,0
"I2_d07_@30,37",102,0,0,0,0,0
"I2_d07_@30,37",103,0,0,0,0,0
"I2_d07_@30,37",104,0,0,0,0,0
"I2_d07_@30,37",105,0,0,0,0,0
"I2_d07_@30,37",106,0,0,0,0,0
"I2_d07_@30,37",107,0,0,0,0,0
"I2_d07_@30,37",108,0,0,0,0,0
"I2_d07_@30,37",109,0,0,0,0,0
"I2_d07_@30,37",110,0,0,0,0,0
"I2_d07_@30,37",111,0,0,0,0,0
"I2_d07_@30,37",112,0,0,0,0,0
"I2_d07_@30,37",113,0,0,0,0,0
"I2_d07_@30,37",114,0,0,0,0,0
"I2_d07_@30,37",115,0,0,0,0,0
"I2_d07_@30,37",116,0,0,0,0,0
"I2_d07_@30,37",117,0,0,0,0,0
"I2_d07_@30,37",118,0,0,0,0,0
"I2_d07_@30,37",119,0,0,0,0,0
"I2_d07_@30,37",120,0,0,0,0,0
"I2_d08_@30,38",0,0,0,0,0,0
"I2_d08_@30,38",1,0,0,0,0,0
"I2_d08_@30,38",2,0,0,0,0,0
"I2_d08_@30,38",3,0,0,0,0,0
"I2_d08_@30,38",4,0,0,0,0,0
"I2_d08_@30,38",5,0,0,0,0,0
"I2_d08_@30,38",6,0,0,0,0,0
"I2_d08_@30,38",7,0,0,0,0,0
"I2_d08_@30,38",8,0,0,0,0,0
"I2_d08_@30,38",9,0,0,0,0,0
"I2_d08_@30,38",10,0,0,0,0,0
"I2_d08_@30,38",11,0,0,0,0,0
"I2_d08_@30,38",12,0,0,0,0,0
"I2_d08_@30,38",13,0,0,0,0,0
"I2_d08_@30,38",14,0,0,0,0,0
"I2_d08_@30,38",15,0,0,0,0,0
"I2_d08_@30,38",16,0,0,0,0,0
"I2_d08_@30,38",17,0,0,0,0,0
"I2_d08_@30,38",18,0,0,0,0,0
"I2_d08_@30,38",19,0,0,0,0,0
"I2_d08_@30,38",20,0,0,0,0,0
"I2_d08_@30,38",21,0,0,0,0,0
"I2_d08_@30,38",22,0,0,0,0,0
"I2_d08_@30,38",23,0,0,0,0,0
"I2_d08_@30,38",24,0,0,0,0,0
"I2_d08_@30,38",25,0,0,0,0,0
"I2_d08_@30,38",26,0,0,0,0,0
"I2_d08_@30,38",27,0,0,0,0,0
"I2_d08_@30,38",28,0,0,0,0,0
"I2_d08_@30,38",29,0,0,0,0,0
"I2_d08_@30,38",30,0,0,0,0,0
"I2_d08_@30,38",31,0,0,0,0,0
"I2_d08_@30,38",32,0,0,0,0,0
"I2_d08_@30,38",33,0,0,0,0,0
"I2_d08_@30,38",34,0,0,0,0,0
"I2_d08_@30,38",35,0,0,0,0,0
"I2_d08_@30,38",36,0,0,0,0,0
"I2_d08_@30,38",37,0,0,0,0,0
"I2_d08_@30,38",38,0,0,0,0,0
"I2_d08_@30,38",39,0,0,0,0,0
"I2_d08_@30,38",40,0,0,0,0,0
"I2_d08_@30,38",41,0,0,0,0,0
"I2_d08_@30,38",42,0,0,0,0,0
"I2_d08_@30,38",43,0,0,0,0,0
"I2_d08_@30,38",44,0,0,0,0,0
"I2_d08_@30,38",45,0,0,0,0,0
"I2_d08_@30,38",46,0,0,0,0,0
"I2_d08_@30,38",47,0,0,0,0,0
"I2_d08_@30,38",48,0,0,0,0,0
"I2_d08_@30,38",49,0,0,0,0,0
"I2_d08_@30,38",50,0,0,0,0,0
"I2_d08_@30,38",51,0,0,0,0,0
"I2_d08_@30,38",52,0,0,0,0,0
"I2_d08_@30,38",53,0,0,0,0,0
"I2_d08_@30,38",54,0,0,0,0,0
"I2_d08_@30,38",55,0,0,0,0,0
"I2_d08_@30,38",56,0,0,0,0,0
"I2_d08_@30,38",57,0,0,0,0,0
"I2_d08_@30,38",58,0,0,0,0,0
"I2_d08_@30,38",59,0,0,0,0,0
"I2_d08_@30,38",60,0,0,0,0,0
"I2_d08_@30,38",61,0,0,0,0,0
"I2_d08_@30,38",62,0,0,0,0,0
"I2_d08_@30,38",63,0,0,0,0,0
"I2_d08_@30,38",64,0,0,0,0,0
"I2_d08_@30,38",65,0,0,0,0,0
"I2_d08_@30,38",66,0,0,0,0,0
"I2_d08_@30,38",67,0,0,0,0,0
"I2_d08_@30,38",68,0,0,0,0,0
"I2_d08_@30,38",69,0,0,0,0,0
"I2_d08_@30,38",70,0,0,0,0,0
"I2_d08_@30,38",71,0,0,0,0,0
"I2_d08_@30,38",72,0,0,0,0,0
"I2_d08_@30,38",73,0,0,0,0,0
"I2_d08_@30,38",74,0,0,0,0,0
"I2_d08_@30,38",75,0,0,0,0,0
"I2_d08_@30,38",76,0,0,0,0,0
"I2_d08_@30,38",77,0,0,0,0,0
"I2_d08_@30,38",78,0,0,0,0,0
"I2_d08_@30,38",79,0,0,0,0,0
"I2_d08_@30,38",80,0,0,0,0,0
"I2_d08_@30,38",81,0,0,0,0,0
"I2_d08_@30,38",82,0,0,0,0,0
"I2_d08_@30,38",83,0,0,0,0,0
"I2_d08_@30,38",84,0,0,0,0,0
"I2_d08_@30,38",85,0,0,0,0,0
"I2_d08_@30,38",86,0,0,0,0,0
"I2_d08_@30,38",87,0,0,0,0,0
"I2_d08_@30,38",88,0,0,0,0,0
"I2_d08_@30,38",89,0,0,0,0,0
"I2_d08_@30,38",90,0,0,0,0,0
"I2_d08_@30,38",91,0,0,0,0,0
"I2_d08_@30,38",92,0,0,0,0,0
"I2_d08_@30,38",93,0,0,0,0,0
"I2_d08_@30,38",94,0,0,0,0,0
"I2_d08_@30,38",95,0,0,0,0,0
"I2_d08_@30,38",96,0,0,0,0,0
"I2_d08_@30,38",97,0,0,0,0,0
"I2_d08_@30,38",98,0,0,0,0,0
"I2_d08_@30,38",99,0,0,0,0,0
"I2_d08_@30,38",100,0,0,0,0,0
"I2_d08_@30,38",101,0,0,0,0,0
"I2_d08_@30,38",102,0,0,0,0,0
"I2_d08_@30,38",103,0,0,0,0,0
"I2_d08_@30,38",104,0,0,0,0,0
"I2_d08_@30,38",105,0,0,0,0,0
"I2_d08_@30,38",106,0,0,0,0,0
"I2_d08_@30,38",107,0,0,0,0,0
"I2_d08_@30,38",108,0,0,0,0,0
"I2_d08_@30,38",109,0,0,0,0,0
"I2_d08_@30,38",110,0,0,0,0,0
"I2_d08_@30,38",111,0,0,0,0,0
"I2_d08_@30,38",112,0,0,0,0,0
"I2_d08_@30,38",113,0,0,0,0,0
"I2_d08_@30,38",114,0,0,0,0,0
"I2_d08_@30,38",115,0,0,0,0,0
"I2_d08_@30,38",116,0,0,0,0,0
"I2_d08_@30,38",117,0,0,0,0,0
"I2_d08_@30,38",118,0,0,0,0,0
"I2_d08_@30,38",119,0,0,0,0,0
"I2_d08_@30,38",120,0,0,0,0,0
"I2_d09_@30,39",0,0,0,0,0,0
"I2_d09_@30,39",1,0,0,0,0,0
"I2_d09_@30,39",2,0,0,0,0,0
"I2_d09_@30,39",3,0,0,0,0,0
"I2_d09_@30,39",4,0,0,0,0,0
"I2_d09_@30,39",5,0,0,0,0,0
"I2_d09_@30,39",6,0,0,0,0,0
"I2_d09_@30,39",7,0,0,0,0,0
"I2_d09_@30,39",8,0,0,0,0,0
"I2_d09_@30,39",9,0,0,0,0,0
"I2_d09_@30,39",10,0,0,0,0,0
"I2_d09_@30,39",11,0,0,0,0,0
"I2_d09_@30,39",12,0,0,0,0,0
"I2_d09_@30,39",13,0,0,0,0,0
"I2_d09_@30,39",14,0,0,0,0,0
"I2_d09_@30,39",15,0,0,0,0,0
"I2_d09_@30,39",16,0,0,0,0,0
"I2_d09_@30,39",17,0,0,0,0,0
"I2_d09_@30,39",18,0,0,0,0,0
"I2_d09_@30,39",19,0,0,0,0,0
"I2_d09_@30,39",20,0,0,0,0,0
"I2_d09_@30,39",21,0,0,0,0,0
"I2_d09_@30,39",22,0,0,0,0,0
"I2_d09_@30,39",23,0,0,0,0,0
"I2_d09_@30,39",24,0,0,0,0,0
"I2_d09_@30,39",25,0,0,0,0,0
"I2_d09_@30,39",26,0,0,0,0,0
"I2_d09_@30,39",27,0,0,0,0,0
"I2_d09_@30,39",28,0,0,0,0,0
"I2_d09_@30,39",29,0,0,0,0,0
"I2_d09_@30,39",30,0,0,0,0,0
"I2_d09_@30,39",31,0,0,0,0,0
"I2_d09_@30,39",32,0,0,0,0,0
"I2_d09_@30,39",33,0,0,0,0,0
"I2_d09_@30,39",34,0,0,0,0,0
"I2_d09_@30,39",35,0,0,0,0,0
"I2_d09_@30,39",36,0,0,0,0,0
"I2_d09_@30,39",37,0,0,0,0,0
"I2_d09_@30,39",38,0,0,0,0,0
"I2_d09_@30,39",39,0,0,0,0,0
"I2_d09_@30,39",40,0,0,0,0,0
"I2_d09_@30,39",41,0,0,0,0,0
"I2_d09_@30,39",42,0,0,0,0,0
"I2_d09_@30,39",43,0,0,0,0,0
"I2_d09_@30,39",44,0,0,0,0,0
"I2_d09_@30,39",45,0,0,0,0,0
"I2_d09_@30,39",46,0,0,0,0,0
"I2_d09_@30,39",47,0,0,0,0,0
"I2_d09_@30,39",48,0,0,0,0,0
"I2_d09_@30,39",49,0,0,0,0,0
"I2_d09_@30,39",50,0,0,0,0,0
"I2_d09_@30,39",51,0,0,0,0,0
"I2_d09_@30,39",52,0,0,0,0,0
"I2_d09_@30,39",53,0,0,0,0,0
"I2_d09_@30,39",54,0,0,0,0,0
"I2_d09_@30,39",55,0,0,0,0,0
"I2_d09_@30,39",56,0,0,0,0,0
"I2_d09_@30,39",57,0,0,0,0,0
"I2_d09_@30,39",58,0,0,0,0,0
"I2_d09_@30,39",59,0,0,0,0,0
"I2_d09_@30,39",60,0,0,0,0,0
"I2_d09_@30,39",61,0,0,0,0,0
"I2_d09_@30,39",62,0,0,0,0,0
"I2_d09_@30,39",63,0,0,0,0,0
"I2_d09_@30,39",64,0,0,0,0,0
"I2_d09_@30,39",65,0,0,0,0,0
"I2_d09_@30,39",66,0,0,0,0,0
"I2_d09_@30,39",67,0,0,0,0,0
"I2_d09_@30,39",68,0,0,0,0,0
"I2_d09_@30,39",69,0,0,0,0,0
"I2_d09_@30,39",70,0,0,0,0,0
"I2_d09_@30,39",71,0,0,0,0,0
"I2_d09_@30,39",72,0,0,0,0,0
"I2_d09_@30,39",73,0,0,0,0,0
"I2_d09_@30,39",74,0,0,0,0,0
"I2_d09_@30,39",75,0,0,0,0,0
"I2_d09_@30,39",76,0,0,0,0,0
"I2_d09_@30,39",77,0,0,0,0,0
"I2_d09_@30,39",78,0,0,0,0,0
"I2_d09_@30,39",79,0,0,0,0,0
"I2_d09_@30,39",80,0,0,0,0,0
"I2_d09_@30,39",81,0,0,0,0,0
"I2_d09_@30,39",82,0,0,0,0,0
"I2_d09_@30,39",83,0,0,0,0,0
"I2_d09_@30,39",84,0,0,0,0,0
"I2_d09_@30,39",85,0,0,0,0,0
"I2_d09_@30,39",86,0,0,0,0,0
"I2_d09_@30,39",87,0,0,0,0,0
"I2_d09_@30,39",88,0,0,0,0,0
"I2_d09_@30,39",89,0,0,0,0,0
"I2_d09_@30,39",90,0,0,0,0,0
"I2_d09_@30,39",91,0,0,0,0,0
"I2_d09_@30,39",92,0,0,0,0,0
"I2_d09_@30,39",93,0,0,0,0,0
"I2_d09_@30,39",94,0,0,0,0,0
"I2_d09_@30,39",95,0,0,0,0,0
"I2_d09_@30,39",96,0,0,0,0,0
"I2_d09_@30,39",97,0,0,0,0,0
"I2_d09_@30,39",98,0,0,0,0,0
"I2_d09_@30,39",99,0,0,0,0,0
"I2_d09_@30,39",100,0,0,0,0,0
"I2_d09_@30,39",101,0,0,0,0,0
"I2_d09_@30,39",102,0,0,0,0,0
"I2_d09_@30,39",103,0,0,0,0,0
"I2_d09_@30,39",104,0,0,0,0,0
"I2_d09_@30,39",105,0,0,0,0,0
"I2_d09_@30,39",106,0,0,0,0,0
"I2_d09_@30,39",107,0,0,0,0,0
"I2_d09_@30,39",108,0,0,0,0,0
"I2_d09_@30,39",109,0,0,0,0,0
"I2_d09_@30,39",110,0,0,0,0,0
"I2_d09_@30,39",111,0,0,0,0,0
"I2_d09_@30,39",112,0,0,0,0,0
"I2_d09_@30,39",113,0,0,0,0,0
"I2_d09_@30,39",114,0,0,0,0,0
"I2_d09_@30,39",115,0,0,0,0,0
"I2_d09_@30,39",116,0,0,0,0,0
"I2_d09_@30,39",117,0,0,0,0,0
"I2_d09_@30,39",118,0,0,0,0,0
